"Matching number;App list;Guidepost update"
"1000;410;0.03257698006927967"
"1000;410;0.004440027987584472"
"1000;410;0.08762375102378428"
"1000;410;0.004422022961080074"
"1000;410;0.00832102494314313"
"1000;410;0.013101184973493218"
"1000;410;0.0793578908778727"
"1000;410;0.004216652829200029"
"1000;410;0.04062425997108221"
"1000;410;0.004819639027118683"
"1000;410;0.008419481804594398"
"1000;410;0.09020138392224908"
"1000;410;0.07369788410142064"
"1000;410;0.03298105695284903"
"1000;410;0.008845030097290874"
"1000;410;0.004641423001885414"
"1000;410;0.023239485919475555"
"1000;410;0.02391396602615714"
"1000;410;0.004632689990103245"
"1000;410;0.19984358199872077"
"1000;410;0.004686272935941815"
"1000;410;0.01685471087694168"
"1000;410;0.014464254025369883"
"1000;410;0.017987770959734917"
"1000;410;0.004439029144123197"
"1000;410;0.11648451793007553"
"1000;410;0.0385196499992162"
"1000;410;0.021763906814157963"
"1000;410;0.03184546413831413"
"1000;410;0.15898052603006363"
"1000;410;0.008463376900181174"
"1000;410;0.012508482905104756"
"1000;410;0.008996188873425126"
"1000;410;0.03302198997698724"
"1000;410;0.0058002229779958725"
"1000;410;0.030932910041883588"
"1000;410;0.2223157538101077"
"1000;410;0.03395646484568715"
"1000;410;0.011448489967733622"
"1000;410;0.10846058116294444"
"1000;410;0.008319908054545522"
"1000;410;0.04789727507159114"
"1000;410;0.009633582783862948"
"1000;410;0.016300321090966463"
"1000;410;0.056055329041555524"
"1000;410;0.015179353998973966"
"1000;410;0.1620788078289479"
"1000;410;0.08356033405289054"
"1000;410;0.014891579048708081"
"1000;410;0.01138237095437944"
"1000;410;0.004478421062231064"
"1000;410;0.09086016705259681"
"1000;410;0.028045954182744026"
"1000;410;0.023586865048855543"
"1000;410;0.05531368707306683"
"1000;410;0.02210757089778781"
"1000;410;0.16454323683865368"
"1000;410;0.1877330830320716"
"1000;410;0.2567798481322825"
"1000;410;0.03381554293446243"
"1000;410;0.10412746504880488"
"1000;410;0.17669459199532866"
"1000;410;0.00475476891733706"
"1000;410;0.19165081600658596"
"1000;410;0.025949157075956464"
"1000;410;0.004560880130156875"
"1000;410;0.00811450695618987"
"1000;410;0.004803357180207968"
"1000;410;0.07388102100230753"
"1000;410;0.004187484970316291"
"1000;410;0.004368155961856246"
"1000;410;0.013915518997237086"
"1000;410;0.00467264000326395"
"1000;410;0.010747286025434732"
"1000;410;0.02120113279670477"
"1000;410;0.03457275498658419"
"1000;410;0.24942986201494932"
"1000;410;0.004033786011859775"
"1000;410;0.006120731122791767"
"1000;410;0.17664630012586713"
"1000;410;0.01101813092827797"
"1000;410;0.06181530188769102"
"1000;410;0.08528531598858535"
"1000;410;0.004717853851616383"
"1000;410;0.004859056090936065"
"1000;410;0.1331907119601965"
"1000;410;0.0051413411274552345"
"1000;410;0.08859328110702336"
"1000;410;0.09862473187968135"
"1000;410;0.004583813017234206"
"1000;410;0.12092538410797715"
"1000;410;0.05400709016248584"
"1000;410;0.005159977125003934"
"1000;410;0.008347280789166689"
"1000;410;0.004800323164090514"
"1000;410;0.15261749806813896"
"1000;410;0.08434563502669334"
"1000;410;0.005325683858245611"
"1000;410;0.0874586480204016"
"1000;410;0.016076785046607256"
"1000;410;0.005439392989501357"
"1000;410;0.07548165507614613"
"1000;410;0.005218569887802005"
"1000;410;0.013869988964870572"
"1000;410;0.015528188087046146"
"1000;410;0.026940666139125824"
"1000;410;0.0874714138917625"
"1000;410;0.004800270078703761"
"1000;410;0.035084652015939355"
"1000;410;0.32065779087133706"
"1000;410;0.188336978899315"
"1000;410;0.016566585982218385"
"1000;410;0.04112284886650741"
"1000;410;0.02553078904747963"
"1000;410;0.00940877990797162"
"1000;410;0.005067470949143171"
"1000;410;0.008789048064500093"
"1000;410;0.008602960966527462"
"1000;410;0.005046959966421127"
"1000;410;0.02886831806972623"
"1000;410;0.04510235786437988"
"1000;410;0.009370658081024885"
"1000;410;0.012568189995363355"
"1000;410;0.027624892070889473"
"1000;410;0.005128839053213596"
"1000;410;0.005111138103529811"
"1000;410;0.011215307982638478"
"1000;410;0.004606870003044605"
"1000;410;0.02483090804889798"
"1000;410;0.021491772960871458"
"1000;410;0.006039817119017243"
"1000;410;0.013239328050985932"
"1000;410;0.004585768096148968"
"1000;410;0.01160304294899106"
"1000;410;0.04734225897118449"
"1000;410;0.004485883982852101"
"1000;410;0.012288417899981141"
"1000;410;0.010078090010210872"
"1000;410;0.011517556849867105"
"1000;410;0.02216291893273592"
"1000;410;0.03403470409102738"
"1000;410;0.011455974075943232"
"1000;410;0.03735635103657842"
"1000;410;0.005302920937538147"
"1000;410;0.004764570854604244"
"1000;410;0.008408958092331886"
"1000;410;0.03016396495513618"
"1000;410;0.014584538992494345"
"1000;410;0.00791250285692513"
"1000;410;0.004508880898356438"
"1000;410;0.004784082993865013"
"1000;410;0.07362463395111263"
"1000;410;0.10131118702702224"
"1000;410;0.10468078497797251"
"1000;410;0.052785380044952035"
"1000;410;0.011091388994827867"
"1000;410;0.004347006091848016"
"1000;410;0.07398746185936034"
"1000;410;0.003717445069923997"
"1000;410;0.004274675855413079"
"1000;410;0.0905921331141144"
"1000;410;0.008465080987662077"
"1000;410;0.09979367116466165"
"1000;410;0.004517797846347094"
"1000;410;0.0056712019722908735"
"1000;410;0.029256229987367988"
"1000;410;0.022936586057767272"
"1000;410;0.0045549829956144094"
"1000;410;0.008358974941074848"
"1000;410;0.10394562594592571"
"1000;410;0.08869187906384468"
"1000;410;0.11005131783895195"
"1000;410;0.026994219981133938"
"1000;410;0.037040301132947206"
"1000;410;0.15313047310337424"
"1000;410;0.08520551095716655"
"1000;410;0.06308515788987279"
"1000;410;0.061775858979672194"
"1000;410;0.005632900865748525"
"1000;410;0.013207771116867661"
"1000;410;0.21003381186164916"
"1000;410;0.004591203993186355"
"1000;410;0.011912039015442133"
"1000;410;0.008772033033892512"
"1000;410;0.00963064399547875"
"1000;410;0.01287853391841054"
"1000;410;0.0049325888976454735"
"1000;410;0.08324010693468153"
"1000;410;0.008799097035080194"
"1000;410;0.008527745958417654"
"1000;410;0.004720397992059588"
"1000;410;0.007965108146890998"
"1000;410;0.0221305750310421"
"1000;410;0.03678345889784396"
"1000;410;0.12096919398754835"
"1000;410;0.008789862040430307"
"1000;410;0.011743247974663973"
"1000;410;0.02804213296622038"
"1000;410;0.011252952041104436"
"1000;410;0.01463809097185731"
"1000;410;0.06919765984639525"
"1000;410;0.10021765693090856"
"1000;410;0.09515305096283555"
"1000;410;0.012599344132468104"
"1000;410;0.07670595007948577"
"1000;410;0.20785463508218527"
"1000;410;0.04479955299757421"
"1000;410;0.008510515093803406"
"1000;410;0.004685763036832213"
"1000;410;0.023456912022083998"
"1000;410;0.04270301898941398"
"1000;410;0.02770626707933843"
"1000;410;0.05613530008122325"
"1000;410;0.004970029927790165"
"1000;410;0.01601565396413207"
"1000;410;0.020256595918908715"
"1000;410;0.0045183689799159765"
"1000;410;0.008729810826480389"
"1000;410;0.0046350229531526566"
"1000;410;0.05267415288835764"
"1000;410;0.08017457998357713"
"1000;410;0.1772919890936464"
"1000;410;0.004408612847328186"
"1000;410;0.07012570509687066"
"1000;410;0.021079131867736578"
"1000;410;0.12130033900029957"
"1000;410;0.018950635101646185"
"1000;410;0.009505982045084238"
"1000;410;0.012107915943488479"
"1000;410;0.007041772129014134"
"1000;410;0.06694209412671626"
"1000;410;0.026478016981855035"
"1000;410;0.005348253063857555"
"1000;410;0.005254589952528477"
"1000;410;0.0311402368824929"
"1000;410;0.034814272774383426"
"1000;410;0.3489895958919078"
"1000;410;0.019310652976855636"
"1000;410;0.10449718683958054"
"1000;410;0.01616461994126439"
"1000;410;0.3950633758213371"
"1000;410;0.018075654050335288"
"1000;410;0.009747609961777925"
"1000;410;0.041337062139064074"
"1000;410;0.043288406915962696"
"1000;410;0.019318453036248684"
"1000;410;0.1741522140800953"
"1000;410;0.03292904305271804"
"1000;410;0.024217081954702735"
"1000;410;0.01899061305448413"
"1000;410;0.010004132986068726"
"1000;410;0.11223961203359067"
"1000;410;0.01453320705331862"
"1000;410;0.014298243913799524"
"1000;410;0.11876468895934522"
"1000;410;0.005477047059684992"
"1000;410;0.03216453013010323"
"1000;410;0.005906181875616312"
"1000;410;0.12728746817447245"
"1000;410;0.005732089979574084"
"1000;410;0.02108701504766941"
"1000;410;0.1248733289539814"
"1000;410;0.01400624099187553"
"1000;410;0.010009262012317777"
"1000;410;0.04496023082174361"
"1000;410;0.022527264896780252"
"1000;410;0.04121101903729141"
"1000;410;0.1756341839209199"
"1000;410;0.03713855496607721"
"1000;410;0.04699528100900352"
"1000;410;0.015605938155204058"
"1000;410;0.0672451879363507"
"1000;410;0.0059359141159802675"
"1000;410;0.005492565920576453"
"1000;410;0.10182211198844016"
"1000;410;0.40529728191904724"
"1000;410;0.015481333015486598"
"1000;410;0.08951354399323463"
"1000;410;0.014375237049534917"
"1000;410;0.00939125707373023"
"1000;410;0.038261680863797665"
"1000;410;0.04347165604121983"
"1000;410;0.019550046185031533"
"1000;410;0.14861462102271616"
"1000;410;0.0562750028911978"
"1000;410;0.23500926396809518"
"1000;410;0.022014115937054157"
"1000;410;0.015074861003085971"
"1000;410;0.005722357193008065"
"1000;410;0.05021358304657042"
"1000;410;0.023203295189887285"
"1000;410;0.0743735081050545"
"1000;410;0.1237082239240408"
"1000;410;0.005136644933372736"
"1000;410;0.03197858901694417"
"1000;410;0.005884882993996143"
"1000;410;0.016071456018835306"
"1000;410;0.35940565005876124"
"1000;410;0.0399398950394243"
"1000;410;0.1776673609856516"
"1000;410;0.014436071971431375"
"1000;410;0.010471111861988902"
"1000;410;0.042734494199976325"
"1000;410;0.034808560041710734"
"1000;410;0.15401051612570882"
"1000;410;0.7441971369553357"
"1000;410;0.030042635975405574"
"1000;410;0.043912715977057815"
"1000;410;0.07546848291531205"
"1000;410;0.005899617215618491"
"1000;410;0.022540965117514133"
"1000;410;0.13935207203030586"
"1000;410;0.021398637909442186"
"1000;410;0.42800740618258715"
"1000;410;0.009783168090507388"
"1000;410;0.04275017394684255"
"1000;410;0.06552657997235656"
"1000;410;0.018469472881406546"
"1000;410;0.13303068280220032"
"1000;410;0.04178530001081526"
"1000;410;0.048365436028689146"
"1000;410;0.21493810694664717"
"1000;410;0.020297795068472624"
"1000;410;0.01437634089961648"
"1000;410;0.2859412699472159"
"1000;410;0.022127423901110888"
"1000;410;0.0251439840067178"
"1000;410;0.01763113890774548"
"1000;410;0.14114557206630707"
"1000;410;0.15370709588751197"
"1000;410;0.37511115707457066"
"1000;410;0.005570553010329604"
"1000;410;0.157401820179075"
"1000;410;0.0213069801684469"
"1000;410;0.011377363000065088"
"1000;410;0.07597952079959214"
"1000;410;0.1696968071628362"
"1000;410;0.20987249491736293"
"1000;410;0.7798640578985214"
"1000;410;0.030575738986954093"
"1000;410;0.039723105961456895"
"1000;410;0.01489813206717372"
"1000;410;0.07304401998408139"
"1000;410;0.005978256929665804"
"1000;410;0.018937550019472837"
"1000;410;0.13771643792279065"
"1000;410;0.006008177995681763"
"1000;410;0.10064996988512576"
"1000;410;0.05449260585010052"
"1000;410;0.05506125814281404"
"1000;410;0.02916269307024777"
"1000;410;0.14194634789600968"
"1000;410;0.029837842797860503"
"1000;410;0.10859744506888092"
"1000;410;0.02905256999656558"
"1000;410;0.38270123582333326"
"1000;410;0.014807365136221051"
"1000;410;0.3522617928683758"
"1000;410;0.02248510904610157"
"1000;410;0.14760596514679492"
"1000;410;0.075578368967399"
"1000;410;0.029566942946985364"
"1000;410;0.05126100801862776"
"1000;410;0.055205473909154534"
"1000;410;0.3255145871080458"
"1000;410;0.025888209929689765"
"1000;410;0.014550240011885762"
"1000;410;0.009251774987205863"
"1000;410;0.31324383500032127"
"1000;410;0.008784655015915632"
"1000;410;0.008550117956474423"
"1000;410;0.0728614148683846"
"1000;410;0.19432029780000448"
"1000;410;0.006346551002934575"
"1000;410;0.10306874220259488"
"1000;410;0.009905494982376695"
"1000;410;0.04382704105228186"
"1000;410;0.1552642451133579"
"1000;410;0.03236296400427818"
"1000;410;0.15110466093756258"
"1000;410;0.15674158604815602"
"1000;410;0.7375648780725896"
"1000;410;0.04829599685035646"
"1000;410;0.07126410189084709"
"1000;410;0.024375628912821412"
"1000;410;0.15765096410177648"
"1000;410;0.022105446085333824"
"1000;410;0.015658498043194413"
"1000;410;0.016016284003853798"
"1000;410;0.09260306903161108"
"1000;410;0.008109762100502849"
"1000;410;0.44931195117533207"
"1000;410;0.015424644108861685"
"1000;410;0.37596445600502193"
"1000;410;0.03711067279800773"
"1000;410;0.16329145291820168"
"1000;410;0.013586852932348847"
"1000;410;0.008537210989743471"
"1000;410;0.08232970302924514"
"1000;410;0.02514708391390741"
"1000;410;0.04055541497655213"
"1000;410;0.05107989115640521"
"1000;410;0.2199527060147375"
"1000;410;0.011927423067390919"
"1000;410;0.25563122192397714"
"1000;410;0.07029039901681244"
"1000;410;0.13674358208663762"
"1000;410;0.005447105038911104"
"1000;410;0.029845218174159527"
"1000;410;0.01574002718552947"
"1000;410;0.11690977611579001"
"1000;410;0.005843179998919368"
"1000;410;0.12323962314985693"
"1000;410;0.013085570884868503"
"1000;410;0.0385463610291481"
"1000;410;0.04707623110152781"
"1000;410;0.030683302087709308"
"1000;410;0.031550316140055656"
"1000;410;0.1192180379293859"
"1000;410;0.15520586096681654"
"1000;410;0.8523763380944729"
"1000;410;0.029143826104700565"
"1000;410;0.15158991515636444"
"1000;410;0.0057466099970042706"
"1000;410;0.0057875041384249926"
"1000;410;0.032281295862048864"
"1000;410;0.03704685112461448"
"1000;410;0.017589163035154343"
"1000;410;0.10175869800150394"
"1000;410;0.4455509560648352"
"1000;410;0.01713419589214027"
"1000;410;0.3685262321960181"
"1000;410;0.01956393290311098"
"1000;410;0.18727526697330177"
"1000;410;0.011818635044619441"
"1000;410;0.01946913613937795"
"1000;410;0.04597108508460224"
"1000;410;0.05741809215396643"
"1000;410;0.22080056299455464"
"1000;410;0.00937652587890625"
"1000;410;0.29140176298096776"
"1000;410;0.05499272304587066"
"1000;410;0.023094814969226718"
"1000;410;0.385809944011271"
"1000;410;0.006477378075942397"
"1000;410;0.008495504036545753"
"1000;410;0.015469138976186514"
"1000;410;0.1491094098892063"
"1000;410;0.019351406954228878"
"1000;410;0.11931098881177604"
"1000;410;0.14208711800165474"
"1000;410;0.7794906771741807"
"1000;410;0.030322885839268565"
"1000;410;0.014924739953130484"
"1000;410;0.006247712066397071"
"1000;410;0.12287863995879889"
"1000;410;0.07424871786497533"
"1000;410;0.01808721711859107"
"1000;410;0.0913093329872936"
"1000;410;0.11217769281938672"
"1000;410;0.016361210960894823"
"1000;410;0.015392260858789086"
"1000;410;0.06346479197964072"
"1000;410;0.019531555008143187"
"1000;410;0.05125122191384435"
"1000;410;0.06467225006781518"
"1000;410;0.23296199413016438"
"1000;410;0.013553116004914045"
"1000;410;0.04740052903071046"
"1000;410;0.015698308125138283"
"1000;410;0.2569178040139377"
"1000;410;0.022535631898790598"
"1000;410;0.006149764871224761"
"1000;410;0.0055388270411640406"
"1000;410;0.005566230043768883"
"1000;410;0.0426057989243418"
"1000;410;0.029879472916945815"
"1000;410;0.13687253091484308"
"1000;410;0.027236142894253135"
"1000;410;0.15606936300173402"
"1000;410;0.23164860787801445"
"1000;410;0.0168621689081192"
"1000;410;0.006312306970357895"
"1000;410;0.2147526340559125"
"1000;410;0.023745725164189935"
"1000;410;0.018005433958023787"
"1000;410;0.12099122582003474"
"1000;410;0.01172089297324419"
"1000;410;0.0694961091503501"
"1000;410;0.022461259039118886"
"1000;410;0.08489331812597811"
"1000;410;0.06616723816841841"
"1000;410;0.6566670159809291"
"1000;410;0.05234644701704383"
"1000;410;0.0668052479159087"
"1000;410;0.02768455701880157"
"1000;410;0.3364348930772394"
"1000;410;0.0054701510816812515"
"1000;410;0.005234213080257177"
"1000;410;0.015872464049607515"
"1000;410;0.03876221412792802"
"1000;410;0.04858091310597956"
"1000;410;0.020595396868884563"
"1000;410;0.12170186499133706"
"1000;410;0.018858375027775764"
"1000;410;0.2606752279680222"
"1000;410;0.02098602708429098"
"1000;410;0.014248497085645795"
"1000;410;0.007810424081981182"
"1000;410;0.11199262691661716"
"1000;410;0.07010868284851313"
"1000;410;0.01814953819848597"
"1000;410;0.018056845059618354"
"1000;410;0.012021854985505342"
"1000;410;0.1955193169414997"
"1000;410;0.02297484898008406"
"1000;410;0.010496600065380335"
"1000;410;0.06907659210264683"
"1000;410;0.02024526591412723"
"1000;410;0.1147192430216819"
"1000;410;0.20188320893794298"
"1000;410;0.884573089890182"
"1000;410;0.03703936096280813"
"1000;410;0.0479373091366142"
"1000;410;0.014923722017556429"
"1000;410;0.3770596079993993"
"1000;410;0.0238507438916713"
"1000;410;0.16939449706114829"
"1000;410;0.00930634792894125"
"1000;410;0.04691812000237405"
"1000;410;0.04580992111004889"
"1000;410;0.017778451088815928"
"1000;410;0.12252016505226493"
"1000;410;0.01291091088205576"
"1000;410;0.018305883975699544"
"1000;410;0.029088154900819063"
"1000;410;0.053964321967214346"
"1000;410;0.057316166115924716"
"1000;410;0.002447189064696431"
"1000;410;0.020451177144423127"
"1000;410;0.0025036248844116926"
"1000;410;0.060888717882335186"
"1000;410;0.0026714231353253126"
"1000;410;0.1327662169933319"
"1000;410;0.009885769803076982"
"1000;410;0.11583026894368231"
"1000;410;0.01421091496013105"
"1000;410;0.008978746831417084"
"1000;410;0.06882293918170035"
"1000;410;0.04070566990412772"
"1000;410;0.22609571600332856"
"1000;410;0.014527000021189451"
"1000;410;0.15872380998916924"
"1000;410;0.01067970390431583"
"1000;410;0.002833039965480566"
"1000;410;0.01390893803909421"
"1000;410;0.019987062085419893"
"1000;410;0.16689718305133283"
"1000;410;0.008201138116419315"
"1000;410;0.10472656204365194"
"1000;410;0.017907439963892102"
"1000;410;0.3998634470626712"
"1000;410;0.009420573944225907"
"1000;410;0.008468430023640394"
"1000;410;0.05418518604710698"
"1000;410;0.010009904857724905"
"1000;410;0.011878861114382744"
"1000;410;0.0029529910534620285"
"1000;410;0.1737645110115409"
"1000;410;0.0054511139169335365"
"1000;410;0.015640235040336847"
"1000;410;0.08434736914932728"
"1000;410;0.1168669038452208"
"1000;410;0.011497494066134095"
"1000;410;0.157127226004377"
"1000;410;0.005626038881018758"
"1000;410;0.09056054591201246"
"1000;410;0.020002433098852634"
"1000;410;0.04395180498249829"
"1000;410;0.01026497595012188"
"1000;410;0.06027568015269935"
"1000;410;0.0097933120559901"
"1000;410;0.17147218203172088"
"1000;410;0.8214210241567343"
"1000;410;0.030890203081071377"
"1000;410;0.04877547500655055"
"1000;410;0.019117608200758696"
"1000;410;0.3381566139869392"
"1000;410;0.07977152685634792"
"1000;410;0.02614500094205141"
"1000;410;0.016654166858643293"
"1000;410;0.4204967860132456"
"1000;410;0.015204604947939515"
"1000;410;0.4579452299512923"
"1000;410;0.029074033023789525"
"1000;410;0.15216548601165414"
"1000;410;0.055060799000784755"
"1000;410;0.026773347984999418"
"1000;410;0.14684225292876363"
"1000;410;0.025191151769831777"
"1000;410;0.06457587704062462"
"1000;410;0.21909376187250018"
"1000;410;0.01979688904248178"
"1000;410;0.012942050117999315"
"1000;410;0.0049527890514582396"
"1000;410;0.1131314910016954"
"1000;410;0.03845916618593037"
"1000;410;0.045133245876058936"
"1000;410;0.11667035683058202"
"1000;410;0.00515799387358129"
"1000;410;0.0098350599873811"
"1000;410;0.04457224206998944"
"1000;410;0.02081761509180069"
"1000;410;0.1527989578898996"
"1000;410;0.8205437420401722"
"1000;410;0.028501788852736354"
"1000;410;0.04860830004326999"
"1000;410;0.016352369915694"
"1000;410;0.011860860045999289"
"1000;410;0.012436659075319767"
"1000;410;0.14921912783756852"
"1000;410;0.18203798192553222"
"1000;410;0.605274414177984"
"1000;410;0.027673768112435937"
"1000;410;0.0635856450535357"
"1000;410;0.24410650203935802"
"1000;410;0.009833526099100709"
"1000;410;0.2798018348403275"
"1000;410;0.014769778121262789"
"1000;410;0.030308719957247376"
"1000;410;0.03776024281978607"
"1000;410;0.005202956032007933"
"1000;410;0.09357150504365563"
"1000;410;0.009578617056831717"
"1000;410;0.040313309989869595"
"1000;410;0.02888739504851401"
"1000;410;0.1355802142061293"
"1000;410;0.02998232888057828"
"1000;410;0.18085176404565573"
"1000;410;0.17232128302566707"
"1000;410;0.7244431101717055"
"1000;410;0.04183677397668362"
"1000;410;0.018315541790798306"
"1000;410;0.09138735802844167"
"1000;410;0.11660060286521912"
"1000;410;0.009171870071440935"
"1000;410;0.04794665798544884"
"1000;410;0.19979767897166312"
"1000;410;0.02204945613630116"
"1000;410;0.12862647115252912"
"1000;410;0.16542526078410447"
"1000;410;0.026257963152602315"
"1000;410;0.032024156069383025"
"1000;410;0.16325469221919775"
"1000;410;0.013459117850288749"
"1000;410;0.4874193100258708"
"1000;410;0.018296902999281883"
"1000;410;0.3381079479586333"
"1000;410;0.014775128802284598"
"1000;410;0.011117425048723817"
"1000;410;0.07199502899311483"
"1000;410;0.027972256997600198"
"1000;410;0.044728998094797134"
"1000;410;0.2300304970704019"
"1000;410;0.07156182290054858"
"1000;410;0.005132194142788649"
"1000;410;0.0048634810373187065"
"1000;410;0.031136370031163096"
"1000;410;0.036868401104584336"
"1000;410;0.016223734011873603"
"1000;410;0.005601023091003299"
"1000;410;0.0953517840243876"
"1000;410;0.009534162003546953"
"1000;410;0.03885971405543387"
"1000;410;0.048112664837390184"
"1000;410;0.025561997899785638"
"1000;410;0.16941866395063698"
"1000;410;0.034476025961339474"
"1000;410;0.1275049359537661"
"1000;410;0.11397733306512237"
"1000;410;0.02093740995042026"
"1000;410;0.016785000916570425"
"1000;410;0.01899426500312984"
"1000;410;0.13423311500810087"
